Case_category,Clean Text,Particiant Role
lgj_social,网友可以联合起来起诉这女人吗,煽动者
lgj_social,不敢想象，罗所在的村子里要怎么看待罗一家，可怕,煽动者
lgj_social,你们这帮媒体还他妈没出结果就直接带人家真名发这种节奏文，希望小编给罗道歉，不道歉的话我希望ly写的剧本发生在你或者你女朋友身上嗷,煽动者
lgj_social,"回复@关艺琳_北大女生包丽因被男友PUA自杀事件,女生同为学法律的，你说呢为什么",煽动者
lgj_social,让她公开道歉！！！！！,煽动者
lgj_social,罗冠军方如果要告渣浪！我们可以众筹！！这个网络暴力风气该改了！,煽动者
lgj_social,网络平台就是在慢慢消耗完大家的热情,煽动者
lgj_social,哈哈，果然没脑子的人还是占大多数，那我就放心了,煽动者
lgj_social,大型打脸现场,煽动者
lgj_social,这女的图什么,煽动者
lgj_social,真就谁先说谁占理,煽动者
lgj_social,绝不能和解，要让这个蛇蝎尝到玩弄舆论的代价,煽动者
lgj_social,哈皮真是丢重庆人的脸,煽动者
lgj_social,日常恐女,煽动者
lgj_social,这种不守男德的！应该去浸猪笼！,煽动者
lgj_social,日常恐男患者重拳出击,煽动者
lgj_social,肯定也不是什么好鸟??一个女孩子犯得着用自己清白来污蔑你啊,煽动者
lgj_social,我靠！！！简直了,煽动者
lgj_social,谈恋爱嘛，告你强奸的那种,煽动者
lgj_social,低估了某些人的无下限，无底线。,煽动者
lgj_social,一个女孩如何做到和qj自己的男生谈恋爱穿情侣装的？这很扯啊！,煽动者
lgj_social,你这个骗子，还想给女生泼脏水，我们都是男人，你这些手段只能骗骗刚出社会的小青年，你还是去监狱吧,煽动者
lgj_social,女的太阴毒，加不明真相还道貌岸然的键盘侠活活毁了一个人,煽动者
lgj_social,有本事把小姐姐买热搜的钱退回去啊，吃着人家的米不给人家干事,煽动者
lgj_social,罗冠军是谁？阿猫阿狗都上热搜？,煽动者
lgj_social,还有人给梁颖打赏了？干嘛要打赏？打赏等同于交脑残智商税，该。别退了，吃一堑长一智呗。,煽动者
lgj_social,舒服了，那些一开始就骂的人现在什么心情啊,煽动者
lgj_social,女拳在这次事件中，推波助澜，颠倒黑白，打击女拳，断绝反华NGO对女拳的支持已经刻不容缓。,煽动者
lgj_social,坚决不接受和解，她当初可是要弄死这男的,煽动者
lgj_social,你不是卸微博吗！,煽动者
lgj_social,能不能别跟异性出来喝酒啊，真就那么好喝，安全都不顾了？,煽动者
lgj_social,不坐牢成本太低了。社会都乱套了,煽动者
lgj_social,“哪个女孩会拿自己的清白开玩笑”“女孩子被强奸，评论区居然还在质疑受害者？”“为什么你们不去骂强奸犯却在这指责受害者”“这层指责女性受害者点开资料果然是男的，一群屌癌”“蛆们能不能别在说受害者有罪论，这么喜欢和强奸犯共情？”“骂女性受害者的都是潜在强奸犯”,煽动者
lgj_social,大多人都是被情绪所控制更多的人是没脑子,煽动者
lgj_social,看到没，这就是女拳的力量！打着女拳的名义来造谣！来各种网暴！当时那些女拳激动的啊，现在好了，舒服了？,煽动者
lgj_social,坚决支持男方不和解，这么大影响道歉算什么玩意儿？我是女的欢迎来杠##社会性死亡##罗冠军称梁颖方想要和解#,煽动者
lgj_social,现在再看这些“正义”的发言，真讽刺啊,煽动者
lgj_social,所有敲着键盘骂男方的人会道歉吗？,煽动者
lgj_social,恋爱不成就毁你呗,煽动者
lgj_social,动动脑子好吧，一个正常女的真的被强奸了还会跟强奸犯处男女朋友吗？,煽动者
lgj_social,回复@李淳风·:反转了，你是禽兽了吧？,煽动者
lgj_social,这个男的真的面相就很渣,煽动者
lgj_social,避孕套太大？就这……,煽动者
lgj_social,那女的微博已经全部删除了，真狗呀她,煽动者
lgj_social,恶臭不分男女,煽动者
lgj_social,这社会现在有常识吗,煽动者
lgj_social,一群憨批网友给人当狗，上次那个哮喘女孩事件不长记性？？,煽动者
lgj_social,#不死就要发声#太多太多强奸犯了,煽动者
lgj_social,除了美国驻华大使馆及那几个反华国家，港、台独，我没骂过谁。刚开始看就不相信那个女的所说。,煽动者
lgj_social,别给强奸犯打码了它也要脸？,煽动者
lgj_social,那些搞男女对立的真的是魔怔了，无论是真是假，反正就是男的?；现在女??出来不说两句啊？,煽动者
lgj_social,这女的就是变态加疯子，她以为网友是她想耍就耍的？,煽动者
lgj_social,女当事人的简介：不是旁观者，而是局中人-——所谓“局”，品，细品。众多网民本是旁观者，变成“局中人”，或许当事人一开始就剧透了这只是一个精心设计的“局”？将那么些的网民智商玩弄于手中，感玩这么大的游戏，或许是追求刺激？,煽动者
lgj_social,求你一定不要放过她，她才是全社会女性的敌人,煽动者
lgj_social,还是要再说一次，你不能提出质疑，你质疑了，那就是跟强奸犯共情，那你也就是强奸犯！女生怎么可能用自己的名誉来抹黑别人呢！什么？反转了？删除跑路，跟我们女拳有什么关系啊,煽动者
lgj_social,男的杀人了。一群男的连忙造谣是不是退婚不退彩礼，是不是给人戴绿帽了，是不是拜金女，是不是做了过分的事情，是不是花男的钱了。女的被侵害了。一群女的逼她自证怎么好像位置不一致，是不是之前开过房，是不是诬告男人，能不能别带其他女人，我们是好女人和她不一样。这差距，啧啧。,煽动者
lgj_social,那你为什么不告她，?为什么还要和解,煽动者
lgj_social,反转了女的也好贱照片拍得那么恩爱翻脸就说强奸她明显没要够分手费,煽动者
lgj_social,不知道真实的事实真相是什么，如果是迫于压力威胁等而清空微博的，细思极恐,煽动者
lgj_social,反转了？当时骂男方姐姐的都他妈给我去排队道歉！,煽动者
lgj_social,姐姐真金白银十一要买的热搜关注度这么高说撤就撤了？太恶了吧！,煽动者
lgj_social,电视剧刚看到小三为爱疯狂诬告出轨男，就看到这么一条新闻，现实和电视剧都一样狗血吗,煽动者
lgj_social,女权指男女平权。拜托不了解的人花个一分钟查查专业解释。别再把它和女????相提并论了，光是放一起我都嫌脏。,煽动者
lgj_social,女拳biss,煽动者
lgj_social,那个疯子清空微博了猜到了,煽动者
lgj_social,太真实了//@三造:其实至今女方并没有放出任何实际证据，仅凭小作文写得比男方好，网友就已经四处转发男方的身份证照片并在人家的脑门上公然打出“强奸犯”三个字，令人不寒而栗。大家网暴完男主后，如果事情反转，责任一推，都怪媒体，与我无关。,煽动者
lgj_social,日常恐女??????,煽动者
lgj_social,那个垃圾花钱了,煽动者
lgj_social,罗冠军并没有否认第一次不是强奸，算什么反转。不论什么关系，女孩只要不愿意都是强奸！,煽动者
lgj_social,女权泛滥,煽动者
lgj_social,为什么要和解呢，就因为她是女的？,煽动者
lgj_social,罗冠军我以为是时间管理大师,煽动者
lgj_social,我实在没有力气骂梁颖了这种事都能做出来服球了。。。,煽动者
lgj_social,意思就是精神病确诊了呗?又要逃脱法律制裁了?,煽动者
lgj_social,日常恐女,煽动者
lgj_social,感觉男的也不是什么好鸟，骗说不碰又偷偷买了tt，一段恋爱谈成这种地步，只能说是双方共同的责任,煽动者
lgj_social,学法律的女孩儿为啥第一时间不报警，用法律捍卫自己的权利。感觉有很多矛盾的地方，记性吃瓜不站队刚刚也听了一个53秒录音，感觉会有反转,煽动者
lgj_social,你多少有点病,煽动者
lgj_social,你不配为人,煽动者
lgj_social,前几天在去医院的路上，偶然刷到了这个事件。当时看女方的自白看得我义愤填膺，评论全都在对男方口诛笔伐(比如骂男方是2分钟金针菇)，我当时特别想转发＋谴责，但转念一想，算了。这只是单方面的陈述，真相是什么不得而知，我不能被牵着鼻子当枪使，我还是静观其变吧。几天后，果然事件反转了。呵呵呵,煽动者
lgj_social,#罗冠军#强奸犯,煽动者
lgj_social,直接恐人吧人品跟性别没关系,煽动者
lgj_social,一个人最大的恶意，就是将自己的理解强加于别人，并一直认为自己是正确的.,煽动者
lgj_social,只有老实人才会被谣言伤害呢，你们看高铁抢座位和娈童的，哪个不是光明正大的活着。,煽动者
lgj_social,你可以公开梁颖的照片和身份证，我到要看看这绿茶??长什么??样,煽动者
lgj_social,瞧你骚的，得十几个男的一起肛你才能满足吧,煽动者
lgj_social,这男的很渣，上完了不解决问题,煽动者
lgj_social,女拳师们呢，不出来了吗？,煽动者
lgj_social,这男的账号是哪儿个？？？？我真的好想私信骂他全家,煽动者
lgj_social,如果男方是被污蔑的，伤害已经造成，那为什么要和解？坚决不！,煽动者
lgj_social,顶生去，让这个渣得到惩罚,煽动者
lgj_social,梁颖是该骂你们这些无脑网友不是更该骂？好歹事后梁肯定得付法律责任网友们呢现在骂梁的怕不是一大半之前也骂过男方吧不如反省一下为什么一次又一次被人当枪使,煽动者
lgj_social,强奸就热搜搞死多少老实男人查清楚牢底坐穿吧千万别和解,煽动者
lgj_social,不能和解！坚决支持维权到底，该谁的责任谁承担！滥用舆论、践踏网民的善心本身就该受到严厉的谴责与惩罚，不能一时心软网开一面，这是在纵容违法犯罪！,煽动者
lgj_social,实施强奸后并强行确定恋爱关系，这一条是怎么做到的···后多次···确定不是谈恋爱分手想要分手费？我不了解可以来个人来解释下确实很可疑而已···,煽动者
lgj_social,靠嘴强奸,煽动者
lgj_social,网友被当猴耍的次数还少吗,煽动者
lgj_social,吊人,煽动者
lgj_social,#罗冠军#啊啊啊啊热搜给爷上去！人渣必4?,煽动者
lgj_social,千万别和解,煽动者
lgj_social,biss,煽动者
lgj_social,微博的“法官”们不是早就判人死刑了吗真名和照片都给人爆出来,煽动者
lgj_social,我看你们都是吃饱了撑的了,煽动者
lgj_social,键盘侠的正义,煽动者
lgj_social,这女的真恶心拿小号自编自演,煽动者
lgj_social,多大仇多大恨，这还没婚，婚了估计。。。。,煽动者
lgj_social,日常恐女,煽动者
lgj_social,之前那些拳师呢，不会摇身一变，变成你们了吧,煽动者
lgj_social,@Yellow-Carey女人太可怕了，不给钱就说强奸，我好怕，我不结婚了,煽动者
lgj_social,#罗冠军#还降热搜是要逼死人家女孩子嘛,煽动者
lgj_social,让我想想啊，怎么炸出这么多蛆？点进资料一看果然是男的，日常恐男。这么多屌癌跳脚的，都急着对号入座呢，每天一个恐婚小技巧不婚不育保平安这群反驳层主的都是男的，都和强肩犯共情呢，肯定也是潜在强肩犯，兄弟们还有啥词来着？,煽动者
lgj_social,那女孩发的太长了懒得看后来发出来的证据之前没提供已经很有疑点了如果反转那就抱歉了但是还是等警方通报吧,煽动者
lgj_social,厉害咯厉害了！还叫冠军！罗冠军.....全国人民都认识你的鬼样,煽动者
lgj_social,女主不会被cpu了吧……,煽动者
lgj_social,让这个谎话精得到应有的惩罚！！！不要放过他！！！,煽动者
lgj_social,从一开始我就觉得有点不可信，不管开头怎么样，后来你自己和人家是情侣关系，那不就说明已经接受了吗,煽动者
lgj_social,造谣不是犯罪吗？能和解吗？为什么要和解呢？,煽动者
lgj_social,蹭热点的大佬，是不是要给冠军磕一个？？,煽动者
lgj_social,麻烦男主角把贱女人的裸照发出来呀，强奸犯当了这么久，也该报复她了,煽动者
lgj_social,没看到过新闻就反转了，微博舆论就像墙头草，谁使劲吹就倒谁,煽动者
lgj_social,道歉就行，万能吗,煽动者
lgj_social,看前排评论，和评论的评论，按时间，按热度，精彩,煽动者
lgj_social,你必死豆芽仔,煽动者
lgj_social,把营销号一起告了吧都是他们带节奏,煽动者
lgj_social,最开始这消息出来就知道有点东西哪个正常的女的被qj之后还能跟着谈恋爱写小说一样,煽动者
lgj_social,我宣布所有网友的名字都叫做正义,煽动者
lgj_social,垃圾横行，保护好自己,煽动者
lgj_social,现在男方微博下还有一堆“你不告她就是挡了其他女生诉求的路！！！请你为其他女生着想”这种言论。这又是哪门子拳法男方是受害者，他有权力选择怎么解决这件事，你算老几跟人家指手画脚,煽动者
lgj_social,告到底,煽动者
lgj_social,女人被强奸也没什么吧？女人不就是给男人用的吗？,煽动者
lgj_social,哈哈哈这个男买了多少热搜？？？为了洗白也够拼的,煽动者
lgj_social,把这个强奸犯淹了,煽动者
lgj_social,这事定论出没出来先不说，那女的靠打赏捞了一大笔是真的,煽动者
lgj_social,我还以为强奸犯被网暴的半年搬家3次？大家加把劲。让这个男的半年搬家10次,煽动者
lgj_social,编辑是不是阅读能力为0？人家罗冠军明明说的是“即使梁颖帮他澄清，也无法挽回名誉”，什么时候说梁颖方愿意公开道歉？！,煽动者
lgj_social,祝你好运，然后圈女主大号小号，骚。,煽动者
lgj_social,她必须要受到法律的制裁。不能轻易放过她,煽动者
lgj_social,我当时看完那女的写的东西，只觉得写得很假，哈哈哈哈果然没错，就是假的,煽动者
lgj_social,你怎么还不卸载微博。？？？在这演什么呢，真尼玛服了,煽动者
lgj_social,转发：男的杀人了。一群男的连忙造谣是不是退婚不退彩礼，是不是给人戴绿帽了，是不是拜金女，是不是花男的钱了。泼脏水比谁都快，而且打脸后也从不道歉。女的被侵害了。一群女的逼她自证你是不是诬告男人，能不能别带其他女人，我们是好女人和她不一样。这差距，啧啧。,煽动者
lgj_social,孤儿都这么骚？#罗冠军#,煽动者
lgj_social,狗鸡儿，给劳资上去，让你上去挨骂，真尼玛丢男人的脸，管不住那玩意不如剁了,煽动者
lgj_social,唉…狼太多了站队的傻子都不够用了,煽动者
lgj_social,又有蛆来抖机灵了,煽动者
lgj_social,这个社会给女子犯罪成本太低，诋毁一个人的声誉比杀了他更可怕，入此用心歹毒的女子应该从小就是公主病缠身的自私自利的贪婪者。,煽动者
lgj_social,现在找女朋友的像找颗炸弹一样,煽动者
lgj_social,建议封禁微博。微博现在就是一个各方势力大乱斗的战场。,煽动者
lgj_social,在此提醒所有的女性同胞，早早就警惕一点，别人约见的时候你就应该警惕起来，更不要说跟他吃小龙虾，还跟陌生人喝什么酒，去网吧，再去宾馆！这期间如果有一道自我防线，就会毙掉很多恶狼的图谋不轨！珍惜自己从自我意识做起！既然事情已经发生，就去维护自己的人身吧！谁是恶人，让恶人也要得到惩罚！,煽动者
lgj_social,怎么反转了？他有什么证据证明他没强奸吗？,煽动者
lgj_social,你如果和解的话，看不起你,煽动者
lgj_social,这女的小说写得很真好,煽动者
lgj_social,从动机来说，我相信女方说的。,煽动者
lgj_social,辣鸡男人，,煽动者
lgj_social,发烂发臭,煽动者
lgj_social,骂人的，网暴的，百分之八十以上甚至远超百分之八十以上都是女的，真不是我歧视微博女性，我喷整个微博的女性都是蛆喷错人的概率不会超过百分之二十。,煽动者
lgj_social,有些女生真是给脸不要脸i，想尽办法让男不能生存下去,煽动者
lgj_social,这女的有病，不用确诊。诽谤无疑了,煽动者
lgj_social,告她吧侮辱诽谤寻衅滋事名誉权受侵害让她红让她出名,煽动者
lgj_social,日常恐女，太吓人了,煽动者
lgj_social,现在的个别网友真特么无脑，喜欢被别人当枪使,煽动者
lgj_social,强奸biss，可惜没证据，只能看双方谁小作文写得好了,煽动者
lgj_social,把网上推波助澜的啥比们禁言行不行，净化环境可行？新浪真是为了流量脸都不要了,煽动者
lgj_social,所以广大网友又着急站队？一个个都是福尔摩斯，比警察更早发现问题,煽动者
lgj_social,男的杀人了。一群男的连忙造谣是不是退婚不退彩礼，是不是给人戴绿帽了，是不是拜金女，是不是做了过分的事情，是不是花男的钱了。泼脏水比谁都快，而且打脸后也从不道歉。女的被侵害了。一群女的逼她自证你是不是诬告男人，能不能别带其他女人，我们是好女人和她不一样。这差距，啧啧。,煽动者
lgj_social,找对象一定要擦亮眼睛，不能找性格反复无常的人,煽动者
lgj_social,微博法庭开庭啦。比去法院好使，网民人均法律专业,煽动者
lgj_social,就挺好奇的时过一年才把这件事爆不出来不是说强奸这件事过去了就能当没发生犯罪就犯罪而是一直网上都是说案件发生后要保存证据及时报警可本来的证据已经被女方第一时间清洗干净了之后又选择交往了一年多难道不是不准备爆出来吗而且事情已经过去这么久了取证已经很困难了,煽动者
lgj_social,婆娘你得庆幸是遇到他，如果是我你家人不会拼图可能都不认识你,煽动者
lgj_social,你为啥还不删除微博道歉也可以,煽动者
lgj_social,诽谤他人损害他人名誉,煽动者
lgj_social,只有恶惩了这个女的，以后那些骗子才不敢瞎搞了,煽动者
lgj_social,到底是罗冠军做了什么样的事情让一个女孩连自身名誉都不顾，冒着坐牢的风险要把他搞臭。,煽动者
lgj_social,@一两八钱小青柑滚进来道歉,煽动者
lgj_social,希望大家以后遇见这种事，多多思考。就女方写的小论文不是漏洞百出吗？,煽动者
lgj_social,微博猪和狗很多的,煽动者
lgj_social,梁x是祸水，对不起，我对梁x这个词出现了认知偏差,煽动者
lgj_social,造谣判刑多久？,煽动者
lgj_social,日常恐女的一个小技巧,煽动者
lgj_social,一开始看那女的写的那篇长微博就知道那女的有问题！,煽动者
lgj_social,讲不出来的感觉，总觉得这个男的并不是无辜的。,煽动者
lgj_social,一年前的强奸？当时干什么去了，还可以强行确定恋爱关系？祖国大陆无奇不有。,煽动者
lgj_social,那强奸的过程描述的那么逼真是黄色小说看多了么,煽动者
lgj_social,这个女孩说什么对（强奸）判断有“偏差”？这明摆着还在继续撒谎啊……这个年代，看她那个样子，不像是弱智啊……说话思路很清晰，这种声明明摆着是在侮辱大众智商好吗！这太垃圾了……,煽动者
lgj_social,我当时就在奇怪如果那女生不是因为喜欢他怎么会同意开房呢,煽动者
lgj_social,生而为人，请你善良！不要长着一张人的脸，做一些畜牲做的事，小心报应上身,煽动者
lgj_social,如果是诽谤，必须让她坐牢,煽动者
lgj_social,这男的就是个戏精,煽动者
lgj_social,追责到底,煽动者
lgj_social,造成这种伤害即使澄清了，以后误会不明真相的群众还是居多，更可怕的是有些人“宁肯信其有不可信其无”继续在社会上进行网爆，雪崩后真没有一片雪花是无辜的。支持告诽谤的人，让她付出法律代价！,煽动者
lgj_social,活该,煽动者
lgj_social,由此可见西方那套一人一票的民主制度根本行不通民意太容易被裹挟了,煽动者
lgj_social,中华田园女权癌真是又多又可怕,煽动者
lgj_social,赔2700w那个同理,煽动者
lgj_social,男人确实也老强奸女人和杀女人导致现在社会只要出现男人强奸女人的事情马上就会闹大。归根结底还不是男人的错吗？男人如果都不强奸女人了世界上还有这样的事情会发生吗？为什么你们不长记性？看不到事情的关键点？？关键点不是社会上男人别那么变态了吗,煽动者
lgj_social,女拳是被境外敌对势力支持的，境外势力每个月给女拳发工资，让女拳来挑拨社会矛盾，达到他们不可告人的目的，希望大家擦亮眼睛，不要被恶臭女拳当枪使，我相信挑拨社会矛盾的恶臭女拳会受到法律的制裁的，等着吧，清算的时间还没到，等到时候到的时候，挑拨男女矛盾的女拳师一个也跑不了。,煽动者
lgj_social,可是这种事情不交给警察，为什么非要买热搜呢？微博能办案还是能抓人啊？,煽动者
lgj_social,不要和解，等法律的结果！,煽动者
lgj_social,没有yuepaopiaochang，也没被胁迫，为了爱写保证书的鬼话也有人信？？？？,煽动者
lgj_social,当猴耍呢？？？？,煽动者
lgj_social,恐女,煽动者
lgj_social,女拳主义，拳拳到肉,煽动者
lgj_social,坐等女方撒谎精大型打脸现场,煽动者
lgj_social,第一时间不报警，隔了这么多年，一看就是钱没给够,煽动者
lgj_social,男方语音全面，女方就是个极端内心阴暗倒打一耙的小人！大家理性战队！,煽动者
lgj_social,当时网友还打赏了很多钱………算诈骗了吧,煽动者
lgj_social,那些自以为正义的一方现在打脸了吧～真不要脸,煽动者
lgj_social,微博法院这次要凉凉？,煽动者
lgj_social,当代网友被舆论裹挟随大流，被当枪使,煽动者
lgj_social,看前面谁道歉,煽动者
lgj_social,跟女权有啥关系还真就啥都能扯就你懂得多,煽动者
lgj_social,评论区里总有人分不清女拳和女权，女权我相信大部分男生都会尊重，至于微博田园女拳根本就成邪教了结婚生孩子的女人在她们眼里就是母驴???整天蝈楠蝈楠的，也不知道她们爹是不是中国人。,煽动者
lgj_social,别啊，千万别私了，你要是私了我就认为你心虚，必须把她送去坐牢,煽动者
lgj_social,男的受害了，女网友们的评论却在说断了其他女受害者的路。？？？,煽动者
lgj_social,收了网友四百万打赏，然后选择和解？双方都没案底，舆论很快就过去。以后一定会有效仿，合伙诈骗。毕竟这么做来钱可真的快。,煽动者
lgj_social,她妈上辈子造了什么孽，生了她这么个孝顺女儿,煽动者
lgj_social,看她在群里的截图说花了一百万买热搜就想问问她能不能放出一张消费记录的截图,煽动者
lgj_social,谢谢，恐女了,煽动者
lgj_social,臭掉.丝猥琐男,煽动者
lgj_social,这种造谣生事的判几年,煽动者
lgj_social,看来微博骂人还是挺有用诶，以后遇到无赖还是要多骂骂,煽动者
lgj_social,我们永远无条件相信女性无论她的言辞多么离谱，metoo,煽动者
lgj_social,这女人真可怕污蔑他人名声网络暴力利用别人的同情心这样子如果下一次真有人遭受了这种事情，大众还敢挺身而出吗？？？大家还会相信这种事吗？那真正遭遇这种事情的女孩子该怎么办？？？这种女人简直是坏的彻底烂的发臭。,煽动者
lgj_social,评论好多男的说女的想要分手费才这样的你们可真聪明呀,煽动者
lgj_social,男女对立是块砖，哪里需要哪里搬,煽动者
lgj_social,拳师造谣的结果？,煽动者
lgj_social,支持送女生进监狱不支持和解,煽动者
lgj_social,这真的太可怕了，肯定是性格太偏执了,煽动者
lgj_social,女的说网友才不管证据是不是确凿，现在她低估网友了,煽动者
lgj_social,为啥陌生人打电话骂他？这些陌生人还真tm有正义感,煽动者
lgj_social,当时一爆出来照片，一群人开始说什么看面相就猥琐变态，又说什么金针菇等等，不知道在自嗨什么,煽动者
lgj_social,日常恐女,煽动者
lgj_social,我不管我先骂了先爽先优越一下要是反转了我就道个歉或者直接当无事发生,煽动者
lgj_social,笑死我啦，女的想火上91呀，搞这么多事最后臭了,煽动者
lgj_social,日常恐女,煽动者
lgj_social,这层里爬过来上手就骂得那么难听的，以后别义正严辞地攻击网暴他人的人哦。你们都是这种货色。,煽动者
lgj_social,回复@李淳风·:你个禽兽，用名誉给臭名拳师出名了,煽动者
lgj_social,不论是施暴还是造谣，都要承担法律责任，交给法院交给法律吧！不要和解，不要轻饶！,煽动者
lgj_social,不要再心软，这种事现在这么大的影响，如果是真的冤枉，麻烦收集证据告刑事诽谤，这种利用网友同情心编造谎言，泄漏你身份信息蛊惑网友网暴你的人一定要收到法律制裁负刑事责任，不是赔钱了事的，还有评论和转发里带节奏的大v，单独发博带节奏的各种弱智所谓正义使者，都找律师告一下,煽动者
lgj_social,判刑,煽动者
lgj_social,滚出视线,煽动者
lgj_social,道歉么骂人的人,煽动者
lgj_social,这条微博现在看真是大型打脸现场,煽动者
lgj_social,这评论底下喷女权的有事吗？明明就是造谣法律问题和道德问题，什么都往女权上扯。这前两天还有河南退婚男打死女友呢，有人骂男权了吗？哦，男权不用骂，早就恶贯满盈了,煽动者
lgj_social,强奸类冠军？,煽动者
lgj_social,#罗冠军强奸犯#,煽动者
lgj_social,我认识好几个间歇性精神病，他们在犯病之前趋于正常时很不爽哟,煽动者
lgj_social,这样的垃圾应该得到该有的处罚报应。生而为人，却永远难以想象人性的恶,煽动者
lgj_social,建议追责到底该起诉起诉该判刑判刑,煽动者
lgj_social,拳师们哔哔赖赖这么久，剧情反转了，可还行？,煽动者
lgj_social,不能和解，这女的真的太缺德了,煽动者
lgj_social,利用这种事情来造谣中伤别人，无论男女，真该死,煽动者
lgj_social,强奸犯,煽动者
lgj_social,当时看那女的发文的时候，就感觉满篇的bug,煽动者
lgj_social,道歉有用要警察和法律干嘛?,煽动者
lgj_social,经历过春秋两不沾，看到这种没有石锤的帖子默认是假的、,煽动者
lgj_social,告她，让她坐牢！！！,煽动者
lgj_social,一群墙头草,煽动者
lgj_social,让刘鑫社会性死亡好吗,煽动者
lgj_social,这话说的苍蝇不叮无缝的蛋怎么别的男的就不遇到这事呢？还不是他自己本身有问题。这话学的像不像？我早就想这么说了,煽动者
lgj_social,几个月的小婴儿到80多岁的老太太，都不会被放过，都有被男人强奸的可能和事件。到底是被强奸的女人多还是被污蔑的男人多？女人们长长心吧,煽动者
lgj_social,强奸犯的共同特点是没有性魅力，以及性方面高度不自信。我们必须把这个事到处挂，取笑他、打击他、羞辱他、以抵偿受害女性的羞辱感。转发1??博主原话,煽动者
lgj_social,中国的法律应该改改，这种的必判死刑,煽动者
lgj_social,日常恐女,煽动者
lgj_social,一年花男生几万，分手还说怀孕从十万开始讹。曝光微博还开打赏，穷疯了吧可能,煽动者
lgj_social,一堆马后炮开始攻击女?，有啥关系吗？网友也被当枪使也很委屈好不，如果不是因为部分国楠的恶劣行径导致对整个男性群体信任感降低，也不会对这件事反应那么大了，出了恶性事件看不见男性发言，这个时候倒是涌上来了，真是选择性失明。,煽动者
lgj_social,微博女拳，重拳出击，微博判案，等国男通通该死,煽动者
lgj_social,又是个价钱没谈好的反手就给你一个强奸,煽动者
lgj_social,#罗冠军强奸犯#,煽动者
lgj_social,求求了，赶紧抓他为女孩子们难受，被狗咬了怎么反个击这么难呢,煽动者
lgj_social,当初骂的欢的是你们，现在反转倒戈也是你们，果然敲键盘是不用大脑的。,煽动者
lgj_social,动动脑子好吧，一个正常女的真的被强奸了还会跟强奸犯处男女朋友吗？,煽动者
lgj_social,#罗冠军##加油吧vicky#我不相信会有女孩子愿意拿自己的名誉干这种事，上午还是热搜，睡个午觉就没了？？？,煽动者
lgj_social,如果是真的女的造谣，一定要给她判刑,煽动者
lgj_social,网友最喜欢被当枪使了嘻嘻,煽动者
lgj_social,沃日，这是什么操作？？？被采访人不变音，记者变音？,煽动者
lgj_social,这件事情被爆的时候我就没站队...有些人真的太坏太恐怖了。骂女拳没问题，不过不知道有些人是不是真的分得清女拳和女权哦，我可见过太多的无差别攻击了，什么？你是女权？不不不你说的话我不爱听，你就是女拳，骂女拳天经地义，所以我骂你也会有全天下的人支持，你说你是女权你就是啊？我看你就是女拳,煽动者
lgj_social,田园女权经典语录：“我不相信有女孩子会赌上清白、保持中立配当女的么、全家一起下地狱、乱伦、没??…”,煽动者
lgj_social,@meteorolite-那位男士的声明可以很直观的看出他无辜吗字里行间我只看到好大一朵盛世白莲网友好像双方肚子里的蛔虫一会站这一会站那虫子的躯体来回摇摆很形象了,煽动者
lgj_social,重庆的，怪不到，和我成都前男友说话一毛一样,煽动者
lgj_social,骨灰给你扬了，给重庆人丢脸！！！！滚蛋,煽动者
lgj_social,谣言博眼球不要脸的人也真是让人大开眼界,煽动者
lgj_social,罗冠军给??糊发臭！发烂！,煽动者
lgj_social,看面相就不是好人,煽动者
lgj_social,这是个什么JB男人丢我重庆人民的脸想洗白一家人都不是东西,煽动者
lgj_social,这件那么明显蹊跷的事情能这么快的传播田园又经典得贡献了一波助推.现在的微博只要男女对立.女拳营销号才有流量.就算罗冠军不堪网络暴力自杀了.这些女拳也不会对不起.在我眼里人权是第一的.任何单单追求的特定的女权都是私权,煽动者
lgj_social,恐男恐男恐男恐男恐男恐男,煽动者
lgj_social,我靠什么啊？那个女的传播谣言也应该被罚吧，有脸造谣没脸认罚吗？,煽动者
lgj_social,??师“居功至伟”,煽动者
lgj_social,千万不要和解,煽动者
lgj_social,微博女权大V天天说没话语权，被压迫，好了现在给你们舆论的话语权，然后呢？你们掺合的这些事情，从小女孩被处罚吐血，到滴滴强奸，到伟哥医保，到李星星到罗冠军，你们哪次整明白了？你们哪次给出过公正正义？哪次正确的引导过舆论？除了群体攻击男性，乱喷喷蝈蝻屌癌之类的你们哪件事整明白了,煽动者
lgj_social,男女平等不要便宜这个女的告她！,煽动者
lgj_social,听说你就是强奸犯？,煽动者
lgj_social,道个歉就好了？造谣成本真低,煽动者
lgj_social,事情反转这下面的评论是不是都得自裁,煽动者
lgj_social,女权早就被女拳搞臭了，女权被搞进下水道全是女拳的功劳，也不知道这是一群什么样的邪教，自己爹妈都能骂的人都没救了。见过骂自己妈是驴的吗？（果子狸带头的邪教势力都给我死）,煽动者
lgj_social,千万千万千万别心软~,煽动者
lgj_social,都不是啥好东西，让你们soul舒服,煽动者
lgj_social,不想看了直接打官司出结果不快点吗,煽动者
lgj_social,现在说话都不用经过脑子的？,煽动者
lgj_social,@xdhxvbdchaos说你呢狗杂种必死滚进来道歉,煽动者
